lr;epoch;iteration;global_iteration
3.781908302354399e-05;2;264;802
3.781082197439075e-05;2;265;803
3.780256092523751e-05;2;266;804
3.779429987608426e-05;2;267;805
3.7786038826931023e-05;2;268;806
3.777777777777778e-05;2;269;807
3.776951672862454e-05;3;1;808
3.7761255679471295e-05;3;2;809
3.775299463031805e-05;3;3;810
3.774473358116481e-05;3;4;811
3.7736472532011566e-05;3;5;812
3.772821148285833e-05;3;6;813
3.771995043370508e-05;3;7;814
3.771168938455184e-05;3;8;815
3.77034283353986e-05;3;9;816
3.769516728624535e-05;3;10;817
3.7686906237092114e-05;3;11;818
3.767864518793887e-05;3;12;819
3.7670384138785624e-05;3;13;820
3.7662123089632385e-05;3;14;821
3.765386204047914e-05;3;15;822
3.76456009913259e-05;3;16;823
3.7637339942172657e-05;3;17;824
3.762907889301942e-05;3;18;825
3.762081784386617e-05;3;19;826
3.7612556794712934e-05;3;20;827
3.760429574555969e-05;3;21;828
3.7596034696406444e-05;3;22;829
3.7587773647253205e-05;3;23;830
3.757951259809996e-05;3;24;831
3.757125154894672e-05;3;25;832
3.7562990499793476e-05;3;26;833
3.755472945064024e-05;3;27;834
3.754646840148699e-05;3;28;835
3.7538207352333754e-05;3;29;836
3.752994630318051e-05;3;30;837
3.7521685254027264e-05;3;31;838
3.7513424204874025e-05;3;32;839
3.750516315572078e-05;3;33;840
3.749690210656754e-05;3;34;841
3.7488641057414296e-05;3;35;842
3.748038000826105e-05;3;36;843
3.747211895910781e-05;3;37;844
3.746385790995457e-05;3;38;845
3.745559686080133e-05;3;39;846
3.7447335811648084e-05;3;40;847
3.743907476249484e-05;3;41;848
3.74308137133416e-05;3;42;849
3.7422552664188355e-05;3;43;850
3.7414291615035116e-05;3;44;851
3.740603056588187e-05;3;45;852
3.7397769516728626e-05;3;46;853
3.738950846757539e-05;3;47;854
3.738124741842214e-05;3;48;855
3.7372986369268904e-05;3;49;856
3.736472532011566e-05;3;50;857
3.735646427096241e-05;3;51;858
3.7348203221809175e-05;3;52;859
3.733994217265593e-05;3;53;860
3.733168112350269e-05;3;54;861
3.7323420074349446e-05;3;55;862
3.73151590251962e-05;3;56;863
3.730689797604296e-05;3;57;864
3.729863692688972e-05;3;58;865
3.729037587773648e-05;3;59;866
3.728211482858323e-05;3;60;867
3.727385377942999e-05;3;61;868
3.726559273027675e-05;3;62;869
3.7257331681123504e-05;3;63;870
3.724907063197026e-05;3;64;871
3.724080958281702e-05;3;65;872
3.7232548533663775e-05;3;66;873
3.722428748451054e-05;3;67;874
3.721602643535729e-05;3;68;875
3.7207765386204046e-05;3;69;876
3.719950433705081e-05;3;70;877
3.719124328789756e-05;3;71;878
3.7182982238744324e-05;3;72;879
3.717472118959108e-05;3;73;880
3.7166460140437834e-05;3;74;881
3.7158199091284595e-05;3;75;882
3.714993804213135e-05;3;76;883
3.714167699297811e-05;3;77;884
3.7133415943824866e-05;3;78;885
3.712515489467163e-05;3;79;886
3.711689384551838e-05;3;80;887
3.710863279636514e-05;3;81;888
3.71003717472119e-05;3;82;889
3.7092110698058653e-05;3;83;890
3.7083849648905415e-05;3;84;891
3.707558859975217e-05;3;85;892
3.706732755059893e-05;3;86;893
3.7059066501445686e-05;3;87;894
3.705080545229245e-05;3;88;895
3.70425444031392e-05;3;89;896
3.703428335398596e-05;3;90;897
3.702602230483272e-05;3;91;898
3.701776125567947e-05;3;92;899
3.7009500206526235e-05;3;93;900
3.700123915737299e-05;3;94;901
3.699297810821975e-05;3;95;902
3.6984717059066506e-05;3;96;903
3.697645600991327e-05;3;97;904
3.696819496076002e-05;3;98;905
3.695993391160678e-05;3;99;906
3.695167286245354e-05;3;100;907
3.694341181330029e-05;3;101;908
3.693515076414705e-05;3;102;909
3.692688971499381e-05;3;103;910
3.6918628665840564e-05;3;104;911
3.6910367616687326e-05;3;105;912
3.690210656753408e-05;3;106;913
3.6893845518380835e-05;3;107;914
3.68855844692276e-05;3;108;915
3.687732342007435e-05;3;109;916
3.686906237092111e-05;3;110;917
3.686080132176787e-05;3;111;918
3.685254027261462e-05;3;112;919
3.6844279223461384e-05;3;113;920
3.683601817430814e-05;3;114;921
3.68277571251549e-05;3;115;922
3.6819496076001655e-05;3;116;923
3.681123502684841e-05;3;117;924
3.680297397769517e-05;3;118;925
3.6794712928541926e-05;3;119;926
3.678645187938869e-05;3;120;927
3.677819083023544e-05;3;121;928
3.67699297810822e-05;3;122;929
3.676166873192896e-05;3;123;930
3.6753407682775714e-05;3;124;931
3.6745146633622475e-05;3;125;932
3.673688558446923e-05;3;126;933
3.6728624535315985e-05;3;127;934
3.6720363486162746e-05;3;128;935
3.67121024370095e-05;3;129;936
3.670384138785626e-05;3;130;937
3.669558033870302e-05;3;131;938
3.668731928954977e-05;3;132;939
3.6679058240396534e-05;3;133;940
3.667079719124329e-05;3;134;941
3.666253614209005e-05;3;135;942
3.6654275092936805e-05;3;136;943
3.664601404378356e-05;3;137;944
3.663775299463032e-05;3;138;945
3.6629491945477076e-05;3;139;946
3.662123089632384e-05;3;140;947
3.661296984717059e-05;3;141;948
3.660470879801735e-05;3;142;949
3.659644774886411e-05;3;143;950
3.658818669971086e-05;3;144;951
3.6579925650557625e-05;3;145;952
3.657166460140438e-05;3;146;953
3.656340355225114e-05;3;147;954
3.6555142503097896e-05;3;148;955
3.654688145394465e-05;3;149;956
3.653862040479141e-05;3;150;957
3.653035935563817e-05;3;151;958
3.652209830648493e-05;3;152;959
3.651383725733168e-05;3;153;960
3.6505576208178444e-05;3;154;961
3.64973151590252e-05;3;155;962
3.648905410987196e-05;3;156;963
3.6480793060718716e-05;3;157;964
3.647253201156547e-05;3;158;965
3.646427096241223e-05;3;159;966
3.6456009913258987e-05;3;160;967
3.644774886410575e-05;3;161;968
3.64394878149525e-05;3;162;969
3.6431226765799264e-05;3;163;970
3.642296571664602e-05;3;164;971
3.6414704667492774e-05;3;165;972
3.6406443618339535e-05;3;166;973
3.639818256918629e-05;3;167;974
3.638992152003305e-05;3;168;975
3.6381660470879806e-05;3;169;976
3.637339942172656e-05;3;170;977
3.636513837257332e-05;3;171;978
3.635687732342008e-05;3;172;979
3.634861627426684e-05;3;173;980
3.6340355225113594e-05;3;174;981
3.633209417596035e-05;3;175;982
3.632383312680711e-05;3;176;983
3.6315572077653865e-05;3;177;984
3.6307311028500626e-05;3;178;985
3.629904997934738e-05;3;179;986
3.6290788930194136e-05;3;180;987
3.62825278810409e-05;3;181;988
3.627426683188765e-05;3;182;989
3.626600578273441e-05;3;183;990
3.625774473358117e-05;3;184;991
3.624948368442792e-05;3;185;992
3.6241222635274685e-05;3;186;993
3.623296158612144e-05;3;187;994
3.6224700536968194e-05;3;188;995
3.6216439487814956e-05;3;189;996
3.620817843866171e-05;3;190;997
3.619991738950847e-05;3;191;998
3.619165634035523e-05;3;192;999
3.618339529120198e-05;3;193;1000
3.617513424204874e-05;3;194;1001
3.61668731928955e-05;3;195;1002
3.615861214374226e-05;3;196;1003
3.6150351094589014e-05;3;197;1004
3.614209004543577e-05;3;198;1005
3.613382899628253e-05;3;199;1006
3.6125567947129285e-05;3;200;1007
3.611730689797605e-05;3;201;1008
3.61090458488228e-05;3;202;1009
3.6100784799669556e-05;3;203;1010
3.609252375051632e-05;3;204;1011
3.608426270136307e-05;3;205;1012
3.6076001652209834e-05;3;206;1013
3.606774060305659e-05;3;207;1014
3.605947955390335e-05;3;208;1015
3.6051218504750105e-05;3;209;1016
3.604295745559686e-05;3;210;1017
3.603469640644362e-05;3;211;1018
3.6026435357290376e-05;3;212;1019
3.601817430813714e-05;3;213;1020
3.600991325898389e-05;3;214;1021
3.6001652209830654e-05;3;215;1022
3.599339116067741e-05;3;216;1023
3.5985130111524164e-05;3;217;1024
3.5976869062370925e-05;3;218;1025
3.596860801321768e-05;3;219;1026
3.596034696406444e-05;3;220;1027
3.5952085914911196e-05;3;221;1028
3.594382486575796e-05;3;222;1029
3.593556381660471e-05;3;223;1030
3.5927302767451474e-05;3;224;1031
3.591904171829823e-05;3;225;1032
3.5910780669144983e-05;3;226;1033
3.5902519619991745e-05;3;227;1034
3.58942585708385e-05;3;228;1035
3.588599752168526e-05;3;229;1036
3.5877736472532016e-05;3;230;1037
3.586947542337877e-05;3;231;1038
3.586121437422553e-05;3;232;1039
3.585295332507229e-05;3;233;1040
3.584469227591905e-05;3;234;1041
3.58364312267658e-05;3;235;1042
3.582817017761256e-05;3;236;1043
3.581990912845932e-05;3;237;1044
3.5811648079306074e-05;3;238;1045
3.5803387030152836e-05;3;239;1046
3.579512598099959e-05;3;240;1047
3.5786864931846345e-05;3;241;1048
3.577860388269311e-05;3;242;1049
3.577034283353986e-05;3;243;1050
3.576208178438662e-05;3;244;1051
3.575382073523338e-05;3;245;1052
3.574555968608013e-05;3;246;1053
3.5737298636926894e-05;3;247;1054
3.572903758777365e-05;3;248;1055
3.572077653862041e-05;3;249;1056
3.5712515489467165e-05;3;250;1057
3.570425444031392e-05;3;251;1058
3.569599339116068e-05;3;252;1059
3.5687732342007436e-05;3;253;1060
3.56794712928542e-05;3;254;1061
3.567121024370095e-05;3;255;1062
3.566294919454771e-05;3;256;1063
3.565468814539447e-05;3;257;1064
3.5646427096241224e-05;3;258;1065
3.563816604708798e-05;3;259;1066
3.562990499793474e-05;3;260;1067
3.5621643948781495e-05;3;261;1068
3.5613382899628256e-05;3;262;1069
3.560512185047501e-05;3;263;1070
3.5596860801321766e-05;3;264;1071
3.558859975216853e-05;3;265;1072
3.558033870301528e-05;3;266;1073
3.5572077653862044e-05;3;267;1074
3.55638166047088e-05;3;268;1075
3.555555555555555e-05;3;269;1076
3.5547294506402315e-05;4;1;1077
3.553903345724907e-05;4;2;1078
3.553077240809583e-05;4;3;1079
3.5522511358942586e-05;4;4;1080
3.551425030978935e-05;4;5;1081
3.55059892606361e-05;4;6;1082
3.5497728211482864e-05;4;7;1083
3.548946716232962e-05;4;8;1084
3.548120611317637e-05;4;9;1085
3.5472945064023135e-05;4;10;1086
3.546468401486989e-05;4;11;1087
3.545642296571665e-05;4;12;1088
3.5448161916563406e-05;4;13;1089
3.543990086741017e-05;4;14;1090
3.543163981825692e-05;4;15;1091
3.542337876910368e-05;4;16;1092
3.541511771995044e-05;4;17;1093
3.540685667079719e-05;4;18;1094
3.5398595621643955e-05;4;19;1095
3.539033457249071e-05;4;20;1096
3.538207352333747e-05;4;21;1097
3.5373812474184226e-05;4;22;1098
3.536555142503099e-05;4;23;1099
3.535729037587774e-05;4;24;1100
3.53490293267245e-05;4;25;1101
3.534076827757126e-05;4;26;1102
3.533250722841801e-05;4;27;1103
3.5324246179264774e-05;4;28;1104
3.531598513011153e-05;4;29;1105
3.5307724080958284e-05;4;30;1106
3.5299463031805046e-05;4;31;1107
3.52912019826518e-05;4;32;1108
3.5282940933498555e-05;4;33;1109
3.5274679884345317e-05;4;34;1110
3.526641883519207e-05;4;35;1111
3.525815778603883e-05;4;36;1112
3.524989673688559e-05;4;37;1113
3.524163568773234e-05;4;38;1114
3.5233374638579104e-05;4;39;1115
3.522511358942586e-05;4;40;1116
3.521685254027262e-05;4;41;1117
3.5208591491119375e-05;4;42;1118
3.520033044196613e-05;4;43;1119
3.519206939281289e-05;4;44;1120
3.5183808343659646e-05;4;45;1121
3.517554729450641e-05;4;46;1122
3.516728624535316e-05;4;47;1123
3.515902519619992e-05;4;48;1124
3.515076414704668e-05;4;49;1125
3.514250309789343e-05;4;50;1126
3.5134242048740195e-05;4;51;1127
3.512598099958695e-05;4;52;1128
3.5117719950433704e-05;4;53;1129
3.5109458901280466e-05;4;54;1130
3.510119785212722e-05;4;55;1131
3.509293680297398e-05;4;56;1132
3.508467575382074e-05;4;57;1133
3.507641470466749e-05;4;58;1134
3.506815365551425e-05;4;59;1135
3.505989260636101e-05;4;60;1136
3.505163155720777e-05;4;61;1137
3.5043370508054524e-05;4;62;1138
3.503510945890128e-05;4;63;1139
3.502684840974804e-05;4;64;1140
3.5018587360594795e-05;4;65;1141
3.501032631144156e-05;4;66;1142
3.500206526228831e-05;4;67;1143
3.4993804213135066e-05;4;68;1144
3.498554316398183e-05;4;69;1145
3.497728211482858e-05;4;70;1146
3.4969021065675344e-05;4;71;1147
3.49607600165221e-05;4;72;1148
3.495249896736886e-05;4;73;1149
3.4944237918215615e-05;4;74;1150
3.493597686906238e-05;4;75;1151
3.492771581990913e-05;4;76;1152
3.4919454770755886e-05;4;77;1153
3.491119372160265e-05;4;78;1154
3.49029326724494e-05;4;79;1155
3.4894671623296164e-05;4;80;1156
3.488641057414292e-05;4;81;1157
3.487814952498968e-05;4;82;1158
3.4869888475836435e-05;4;83;1159
3.48616274266832e-05;4;84;1160
3.485336637752995e-05;4;85;1161
3.4845105328376706e-05;4;86;1162
3.483684427922347e-05;4;87;1163
3.482858323007022e-05;4;88;1164
3.4820322180916984e-05;4;89;1165
3.481206113176374e-05;4;90;1166
3.4803800082610494e-05;4;91;1167
3.4795539033457255e-05;4;92;1168
3.478727798430401e-05;4;93;1169
3.477901693515077e-05;4;94;1170
3.4770755885997526e-05;4;95;1171
3.476249483684428e-05;4;96;1172
3.475423378769104e-05;4;97;1173
3.47459727385378e-05;4;98;1174
3.473771168938456e-05;4;99;1175
3.4729450640231313e-05;4;100;1176
3.472118959107807e-05;4;101;1177
3.471292854192483e-05;4;102;1178
3.4704667492771585e-05;4;103;1179
3.4696406443618346e-05;4;104;1180
3.46881453944651e-05;4;105;1181
3.4679884345311856e-05;4;106;1182
3.467162329615862e-05;4;107;1183
3.466336224700537e-05;4;108;1184
3.465510119785213e-05;4;109;1185
3.464684014869889e-05;4;110;1186
3.463857909954564e-05;4;111;1187
3.4630318050392404e-05;4;112;1188
3.462205700123916e-05;4;113;1189
3.4613795952085914e-05;4;114;1190
3.4605534902932675e-05;4;115;1191
3.459727385377943e-05;4;116;1192
3.458901280462619e-05;4;117;1193
3.4580751755472947e-05;4;118;1194
3.45724907063197e-05;4;119;1195
3.456422965716646e-05;4;120;1196
3.455596860801322e-05;4;121;1197
3.454770755885998e-05;4;122;1198
3.4539446509706734e-05;4;123;1199
3.453118546055349e-05;4;124;1200
3.452292441140025e-05;4;125;1201
3.4514663362247005e-05;4;126;1202
3.4506402313093766e-05;4;127;1203
3.449814126394052e-05;4;128;1204
3.4489880214787276e-05;4;129;1205
3.448161916563404e-05;4;130;1206
3.447335811648079e-05;4;131;1207
3.4465097067327554e-05;4;132;1208
3.445683601817431e-05;4;133;1209
3.444857496902107e-05;4;134;1210
3.4440313919867825e-05;4;135;1211
3.443205287071458e-05;4;136;1212
3.442379182156134e-05;4;137;1213
3.4415530772408096e-05;4;138;1214
3.440726972325486e-05;4;139;1215
3.439900867410161e-05;4;140;1216
3.4390747624948374e-05;4;141;1217
3.438248657579513e-05;4;142;1218
3.437422552664189e-05;4;143;1219
3.4365964477488645e-05;4;144;1220
3.43577034283354e-05;4;145;1221
3.434944237918216e-05;4;146;1222
3.4341181330028916e-05;4;147;1223
3.433292028087568e-05;4;148;1224
3.432465923172243e-05;4;149;1225
3.4316398182569194e-05;4;150;1226
3.430813713341595e-05;4;151;1227
3.42998760842627e-05;4;152;1228
3.4291615035109465e-05;4;153;1229
3.428335398595622e-05;4;154;1230
3.427509293680298e-05;4;155;1231
3.4266831887649736e-05;4;156;1232
3.425857083849649e-05;4;157;1233
3.425030978934325e-05;4;158;1234
3.424204874019001e-05;4;159;1235
3.423378769103677e-05;4;160;1236
3.422552664188352e-05;4;161;1237
3.421726559273028e-05;4;162;1238
3.420900454357704e-05;4;163;1239
3.4200743494423794e-05;4;164;1240
3.4192482445270556e-05;4;165;1241
3.418422139611731e-05;4;166;1242
3.4175960346964065e-05;4;167;1243
3.416769929781083e-05;4;168;1244
3.415943824865758e-05;4;169;1245
3.415117719950434e-05;4;170;1246
3.41429161503511e-05;4;171;1247
3.413465510119785e-05;4;172;1248
3.4126394052044614e-05;4;173;1249
3.411813300289137e-05;4;174;1250
3.410987195373813e-05;4;175;1251
3.4101610904584885e-05;4;176;1252
3.409334985543164e-05;4;177;1253
3.40850888062784e-05;4;178;1254
3.4076827757125156e-05;4;179;1255
3.406856670797192e-05;4;180;1256
3.406030565881867e-05;4;181;1257
3.405204460966543e-05;4;182;1258
3.404378356051219e-05;4;183;1259
3.4035522511358943e-05;4;184;1260
3.40272614622057e-05;4;185;1261
3.401900041305246e-05;4;186;1262
3.4010739363899214e-05;4;187;1263
3.4002478314745976e-05;4;188;1264
3.399421726559273e-05;4;189;1265
3.3985956216439486e-05;4;190;1266
3.397769516728625e-05;4;191;1267
3.3969434118133e-05;4;192;1268
3.396117306897976e-05;4;193;1269
3.395291201982652e-05;4;194;1270
3.394465097067328e-05;4;195;1271
3.3936389921520034e-05;4;196;1272
3.392812887236679e-05;4;197;1273
3.391986782321355e-05;4;198;1274
3.3911606774060305e-05;4;199;1275
3.390334572490707e-05;4;200;1276
3.389508467575382e-05;4;201;1277
3.388682362660058e-05;4;202;1278
3.387856257744734e-05;4;203;1279
3.387030152829409e-05;4;204;1280
3.3862040479140854e-05;4;205;1281
3.385377942998761e-05;4;206;1282
3.384551838083437e-05;4;207;1283
3.3837257331681125e-05;4;208;1284
3.382899628252789e-05;4;209;1285
3.382073523337464e-05;4;210;1286
3.38124741842214e-05;4;211;1287
3.380421313506816e-05;4;212;1288
3.379595208591491e-05;4;213;1289
3.3787691036761674e-05;4;214;1290
3.377942998760843e-05;4;215;1291
3.377116893845519e-05;4;216;1292
3.3762907889301945e-05;4;217;1293
3.375464684014871e-05;4;218;1294
3.374638579099546e-05;4;219;1295
3.3738124741842216e-05;4;220;1296
3.372986369268898e-05;4;221;1297
3.372160264353573e-05;4;222;1298
3.3713341594382494e-05;4;223;1299
3.370508054522925e-05;4;224;1300
3.3696819496076004e-05;4;225;1301
3.3688558446922765e-05;4;226;1302
3.368029739776952e-05;4;227;1303
3.3672036348616275e-05;4;228;1304
3.3663775299463036e-05;4;229;1305
3.365551425030979e-05;4;230;1306
3.364725320115655e-05;4;231;1307
3.363899215200331e-05;4;232;1308
3.363073110285006e-05;4;233;1309
3.3622470053696824e-05;4;234;1310
3.361420900454358e-05;4;235;1311
3.360594795539034e-05;4;236;1312
3.3597686906237095e-05;4;237;1313
3.358942585708385e-05;4;238;1314
3.358116480793061e-05;4;239;1315
3.3572903758777366e-05;4;240;1316
3.356464270962413e-05;4;241;1317
3.355638166047088e-05;4;242;1318
3.354812061131764e-05;4;243;1319
3.35398595621644e-05;4;244;1320
3.353159851301115e-05;4;245;1321
3.3523337463857915e-05;4;246;1322
3.351507641470467e-05;4;247;1323
3.3506815365551424e-05;4;248;1324
3.3498554316398186e-05;4;249;1325
3.349029326724494e-05;4;250;1326
3.34820322180917e-05;4;251;1327
3.347377116893846e-05;4;252;1328
3.346551011978521e-05;4;253;1329
3.345724907063197e-05;4;254;1330
3.344898802147873e-05;4;255;1331
3.344072697232549e-05;4;256;1332
3.3432465923172244e-05;4;257;1333
3.3424204874019e-05;4;258;1334
3.341594382486576e-05;4;259;1335
3.3407682775712515e-05;4;260;1336
3.3399421726559277e-05;4;261;1337
3.339116067740603e-05;4;262;1338
3.338289962825279e-05;4;263;1339
3.337463857909955e-05;4;264;1340
3.33663775299463e-05;4;265;1341
3.3358116480793064e-05;4;266;1342
3.334985543163982e-05;4;267;1343
3.334159438248658e-05;4;268;1344
3.3333333333333335e-05;4;269;1345
3.3325072284180096e-05;5;1;1346
3.331681123502685e-05;5;2;1347
3.3308550185873606e-05;5;3;1348
3.330028913672037e-05;5;4;1349
3.329202808756712e-05;5;5;1350
3.3283767038413884e-05;5;6;1351
3.327550598926064e-05;5;7;1352
3.32672449401074e-05;5;8;1353
3.3258983890954155e-05;5;9;1354
3.3250722841800916e-05;5;10;1355
3.324246179264767e-05;5;11;1356
3.3234200743494426e-05;5;12;1357
3.322593969434119e-05;5;13;1358
3.321767864518794e-05;5;14;1359
3.3209417596034704e-05;5;15;1360
